0,0.24577684589257615,0.47471464318913437,300,345,345,2-6-1
1,0.40827907565891625,0.02260407091983152,300,375,375,0-4-6-5
2,0.37404292946715473,0.16563814268292237,300,304,304,7-4
3,0.4790479999214103,0.4378729320049509,300,308,308,8-6
4,0.002744487786077887,0.13377157954319613,300,302,302,1-2
5,0.4144261539617581,0.1383779284331091,300,373,373,9-3-1-5
6,0.46636179310923265,0.11210837703410836,300,318,318,9
7,0.36069205652818226,0.19169710956432062,300,361,361,8
8,0.09504645803277456,0.13806960725613604,300,334,334,3-4-2-5
9,0.38249019360666286,0.1714805543433403,300,379,379,9-4
10,0.4676209325397874,0.17896523168069456,300,331,331,5-7-9
11,0.21002191967729644,0.05314782866753559,300,345,345,3-2
12,0.31264626609028334,0.07080589058040221,300,399,399,6-0
13,0.29185360112017045,0.4118499099076833,300,314,314,2-1-3-0
14,0.07157000715315864,0.2508745179442525,300,394,394,5-3
15,0.36082086041645356,0.23962396333742036,300,310,310,4-5-6
16,0.18142558815305132,0.42754023153498044,300,351,351,5-6
17,0.29696488770568247,0.18825097381139905,300,371,371,9-5-4-2
18,0.48911916715600806,0.34458729317762854,300,345,345,6-5
19,0.15143267008821032,0.007989615386474247,300,360,360,9-3
20,0.48052144196296614,0.16219420231883053,300,357,357,0-2-6-5
21,0.33417356543294496,0.03842370012631946,300,302,302,4-9
22,0.40161879718051896,0.1966044585438229,300,335,335,2
23,0.03262654809572996,0.3237364846585061,300,313,313,4-9
24,0.2762842019505074,0.17644608242683074,300,322,322,9-2-4-7
25,0.4211373649920764,0.0040192798316955325,300,379,379,2-7-9-4
26,0.46962901649357885,0.45535419372422525,300,303,303,3-4-1-8
27,0.4598611866302707,0.2514097545721526,300,322,322,2-8-4-3
28,0.2428804506091512,0.04964035653468718,300,336,336,9-0-4-1
29,0.10145551170904166,0.41990155399234763,300,315,315,0-5
30,0.061662596125417746,0.1626231815560938,300,362,362,9-1-7
31,0.19312789042961792,0.2570884728409584,300,339,339,6-2
32,0.2977080315755134,0.452828381478571,300,383,383,1-2-4-5
33,0.31559919679186804,0.19110124346900698,300,305,305,9-3-7-0
34,0.07025493748125233,0.25224940163686516,300,324,324,3-2-6
35,0.2881369777274298,0.012366682915029736,300,332,332,9
36,0.4711594205278762,0.13366653839187492,300,353,353,0-5-4
37,0.455774695467639,0.4644426015912992,300,394,394,6
38,0.14478730911618004,0.2462284127687317,300,323,323,9-8
39,0.27238796996197756,0.014805246803726413,300,395,395,6-8-2-0
40,0.2445387460182173,0.32214062103868835,300,339,339,3
41,0.46376153123981423,0.1187314013323808,300,326,326,1-5-2
42,0.35117979285630213,0.2855034500750849,300,359,359,4
43,0.2966636709257447,0.3192587621629918,300,344,344,6
44,0.4207913426377262,0.15355989153944843,300,396,396,6
45,0.25817861269045383,0.04650067913772021,300,317,317,5-2-6-1
46,0.4719848376755598,0.028182816171425817,300,312,312,9-2
47,0.10836008834353139,0.42275660018850514,300,320,320,6
48,0.003032321337061883,0.3786620326409486,300,353,353,0
49,0.36754751442027944,0.4022421638181056,300,340,340,9-2
50,0.24475580347143033,0.24250901015718596,300,352,352,6
51,0.03603910943297978,0.08616940096891529,300,316,316,3-8-4
52,0.3336170934103871,0.29730998889177646,300,320,320,5
53,0.2497576887208271,0.01479047422937868,300,364,364,1-9
54,0.21047895609612854,0.11248155303922408,300,360,360,0-3
55,0.2950888998262829,0.030159829145404216,300,386,386,0-5-8
56,0.08156389094039057,0.4266172269782374,300,314,314,4-1-8-2
57,0.04086297674338979,0.2954055497811918,300,385,385,6-2-3-0
58,0.14188368180555733,0.460146339100805,300,358,358,9
59,0.4880798750310795,0.029611038682020474,300,378,378,4-6-8
60,0.1898979958653324,0.43177835649107354,300,385,385,0-9-3
61,0.21214281858064404,0.4072657538426985,300,364,364,1
62,0.47791638839708134,0.19712118749646323,300,381,381,3-7-4
63,0.15036438486510822,0.36271591121301944,300,321,321,0-4-9-6
64,0.15023758343308002,0.39012118225591474,300,303,303,2-8-6-1
65,0.027309192954556916,0.18806501799514092,300,363,363,1
66,0.36211149636193435,0.009165149984145082,300,344,344,6-1
67,0.20509823818090878,0.18603531877554136,300,348,348,6-4-5
68,0.16573064900369655,0.0831821148734288,300,337,337,2
69,0.014817936759682293,0.30397708838786913,300,324,324,2-8
70,0.0053024538624896755,0.21787218096127214,300,340,340,0
71,0.16131114295774612,0.15216235761104957,300,383,383,8
72,0.4003451237008112,0.4567291415617024,300,338,338,5-0
73,0.46278046500111014,0.0018666728870838645,300,382,382,8-7-9
74,0.16952163067356268,0.028902389952487895,300,317,317,2-1-3-5
75,0.15724837516906232,0.14343906703551706,300,368,368,8
76,0.48786391886174235,0.4453270361278703,300,306,306,0-6-1-9
77,0.2587017945140896,0.09931272010303027,300,356,356,8-1-7-5
78,0.4920722708132198,0.10564637229981155,300,339,339,6
79,0.21344394672880984,0.4876621127056755,300,350,350,8
80,0.22279157146274675,0.47809886110181354,300,373,373,7-1
81,0.0026568924542026418,0.2559681132638179,300,317,317,2-3-9-0
82,0.27753227793103474,0.3804557522373898,300,324,324,4-5-6
83,0.2884042297149938,0.24818873551904386,300,362,362,7-8-6-2
84,0.3520242312502566,0.31426149538958664,300,321,321,6-4
85,0.24695953583436386,0.3846367848300181,300,347,347,4-5-3-9
